ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,PRODUCTCODE
10239,47,100,1,7083.37,S18_3232
10239,29,100,3,4479.63,S24_3856
10373,39,100,3,4046.25,S10_4757
10373,45,55.62,17,2502.9,S700_4002
10373,28,57.55,4,1611.4,S18_1662
10373,25,64.97,9,1624.25,S72_1253
10373,38,70.44,7,2676.72,S24_2841
10373,39,73,13,2847,S24_3949
10373,41,70.33,16,2883.53,S700_2610
10373,32,84.41,15,2701.12,S700_2047
10373,22,86.74,5,1908.28,S18_3029
10373,34,96.34,2,3275.56,S700_3505
10373,44,100,14,4627.92,S700_1138
10373,37,100,8,4025.6,S700_3962
10373,29,100,1,3978.51,S72_3212
10151,41,63.85,5,2617.85,S32_2509
10151,39,69.28,9,2701.92,S18_2432
10151,24,100,3,3327.6,S12_4473
10151,49,100,6,5412.54,S18_2319
10151,42,100,8,5098.8,S24_2300
10151,27,100,10,3068.55,S32_1268
10151,26,100,1,3220.1,S50_1392
10373,33,57.32,12,1891.56,S24_3151
10373,50,60.49,6,3024.5,S18_3856
10373,46,66,11,3036,S24_3420
10373,23,100,10,2394.3,S24_3816
10273,30,100,4,3508.8,S10_4757
10273,37,45.86,10,1696.82,S72_3212
10273,42,62.16,5,2610.72,S700_2610
10273,21,65.34,7,1372.14,S700_1138
10273,40,86.15,8,3446,S700_3505
10221,23,97,4,2231,S700_1938
10273,34,98.06,2,3334.04,S18_3029
10221,49,100,1,6804.63,S24_2011
10273,22,100,11,2784.76,S24_2011
10273,21,100,14,2146.2,S700_1938
10273,26,100,9,2969.46,S700_3962
10221,23,80.67,5,1855.41,S18_3259
10273,47,100,15,5450.59,S18_3259
10273,33,71.09,12,2345.97,S18_4522
10273,48,83.02,3,3984.96,S24_3816
10273,50,85.75,1,4287.5,S18_3856
10221,39,89.53,2,3491.67,S18_4522
10221,33,100,3,4417.38,S18_3140
10273,40,100,13,5026.4,S18_3140
10273,27,100,6,2796.12,S24_3151
10171,36,35.49,4,1277.64,S24_2972
10171,35,100,2,4508,S18_1129
10171,35,100,1,4680.2,S18_1984
10171,39,100,3,5481.45,S18_3232
10261,27,100,1,3378.24,S10_4757
10411,23,100,9,4140.23,S10_1949
10411,27,100,2,4427.73,S10_4962
10411,34,100,4,3576.8,S700_2824
10261,29,50.78,7,1472.62,S72_3212
10261,34,62,4,2108,S700_1138
10261,44,68.67,2,3021.48,S700_2610
10261,50,81.43,6,4071.5,S700_3962
10261,25,88.15,5,2203.75,S700_3505
10261,36,100,8,4512.6,S24_2011
10411,27,69.16,5,1867.32,S32_3522
10411,40,100,6,6232,S12_1666
10411,27,100,8,3213,S18_1097
10411,46,100,3,5235.72,S18_4600
10411,26,100,1,2904.72,S32_1268
10411,35,59.87,7,2095.45,S18_4668
10261,20,89.53,9,1790.6,S18_4522
10261,22,91.17,3,2005.74,S24_3151
10343,27,36.21,6,977.67,S24_1628
10137,26,49.81,1,1295.06,S24_1628
10343,25,52.32,3,1308,S18_2870
10359,48,54.68,6,2624.64,S10_4757
10359,49,62.09,5,3042.41,S12_3891
10343,44,84.88,2,3734.72,S18_3685
10137,44,99.55,2,4380.2,S18_1589
10137,37,100,3,4346.76,S18_2870
10137,31,100,4,5124.3,S18_3685
10343,36,100,4,5848.92,S18_1589
10343,30,100,1,3098.7,S24_4620
10359,42,100,8,4764.48,S12_1108
10359,22,100,7,2603.04,S24_4048
10121,44,74.85,1,3293.4,S50_4713
10121,32,76.88,2,2460.16,S24_2360
10121,34,81.35,5,2765.9,S10_1678
10121,25,86.74,3,2168.5,S32_4485
10121,50,100,4,8284,S12_2823
10343,29,100,5,3713.16,S32_2206
10398,34,40.22,1,1367.48,S72_1253
10398,28,57.55,3,1611.4,S24_2841
10398,29,65.6,10,1902.4,S700_3167
10398,41,68.24,2,2797.84,S24_3949
10398,34,76.88,15,2613.92,S18_2581
10398,45,78.25,14,3521.25,S24_4278
10398,22,86.76,8,1908.72,S700_2466
10398,36,87.36,12,3144.96,S700_4002
10398,47,87.69,6,4121.43,S700_1691
10398,33,100,11,4215.09,S18_1662
10398,43,100,16,5552.16,S24_1785
10398,23,100,9,2810.83,S700_2834
10398,28,72.26,18,2023.28,S18_3029
10398,36,100,7,3910.32,S700_2047
10359,25,64.93,4,1623.25,S50_1514
10359,22,100,1,4301.22,S32_3207
10359,36,100,3,6358.68,S32_2509
10359,46,100,2,4896.7,S50_1392
10398,49,36.66,5,1796.34,S50_1341
10398,22,67.41,4,1483.02,S32_4289
10398,34,71.67,13,2436.78,S24_3420
10398,45,100,17,4811.85,S18_3856
10173,39,71.98,15,2807.22,S18_4933
10173,23,100,16,2728.03,S24_2887
10106,48,52.64,15,2526.72,S72_1253
10328,48,58.92,1,2828.16,S24_2841
10328,43,60.86,4,2616.98,S24_4278
10106,48,61.44,10,2949.12,S700_4002
10106,26,63.76,3,1657.76,S24_4278
10328,33,64,13,2112,S700_3167
10106,50,64.83,11,3241.5,S24_3949
10106,44,74.4,8,3273.6,S700_3167
10106,49,74.68,13,3659.32,S24_2841
10328,35,76.43,3,2675.05,S24_3949
10328,39,85.87,12,3348.93,S700_4002
10328,47,87.54,14,4114.38,S24_1785
10106,28,88.63,4,2481.64,S24_1785
10106,34,90.39,2,3073.26,S18_2581
10106,36,100,12,5279.4,S18_1662
10106,31,100,7,3312.97,S700_1691
10106,34,100,9,3763.46,S700_2466
10106,32,100,1,3986.56,S700_2834
10328,27,100,8,2762.1,S700_1691
10328,37,100,10,4021.53,S700_2466
10328,33,100,11,4072.2,S700_2834
10106,41,83.44,18,3421.04,S18_3029
10106,30,100,16,3177.3,S700_2047
10328,41,100,9,4156.58,S700_2047
10173,31,31.53,9,977.43,S24_1937
10173,35,33.23,11,1163.05,S24_3969
10106,39,40.15,6,1565.85,S50_1341
10173,27,41.22,8,1112.94,S24_2022
10173,48,44.21,5,2122.08,S18_1367
10328,34,51.93,7,1765.62,S50_1341
10106,31,52.6,14,1630.6,S24_3420
10173,28,53.72,2,1504.16,S18_2957
10173,26,57.51,12,1495.26,S18_2248
10106,33,72.92,5,2406.36,S32_4289
10328,20,72.98,2,1459.6,S24_3420
10173,21,75.46,14,1584.66,S18_4409
10328,24,81.17,5,1948.08,S32_4289
10173,31,89.01,1,2759.31,S18_3136
10173,29,95.24,4,2761.96,S18_3320
10106,41,100,17,4774.86,S18_3856
10173,43,100,6,5036.16,S18_1342
10173,24,100,13,3508.8,S18_1749
10173,31,100,10,4492.83,S18_2325
10173,22,100,7,3452.68,S18_2795
10173,22,100,3,2571.14,S24_4258
10328,34,100,6,3815.48,S18_3856
10283,25,100,6,2992,S10_4757
10235,41,100,1,4177.49,S32_1374
10283,43,57.61,1,2477.23,S72_1253
10235,33,60.05,12,1981.65,S24_3949
10235,34,72.55,11,2466.7,S700_4002
10235,24,76.03,3,1824.72,S18_2581
10235,40,81.14,4,3245.6,S24_4278
10235,38,88.75,10,3372.5,S700_2466
10235,32,92,9,2944,S700_3167
10235,25,96.11,2,2402.75,S700_2834
10235,23,96.29,5,2214.67,S24_1785
10235,25,100,8,2580.25,S700_1691
10283,33,51.32,12,1693.56,S72_3212
10283,47,65.77,7,3091.19,S700_2610
10283,45,78.67,9,3540.15,S700_1138
10283,22,88.15,10,1939.3,S700_3505
10283,38,89.38,11,3396.44,S700_3962
10283,20,94.14,2,1882.8,S700_2047
10283,21,98.06,4,2059.26,S18_3029
10283,42,100,13,5316.36,S24_2011
10235,41,35.35,7,1449.35,S50_1341
10283,33,72.96,5,2407.68,S24_3816
10235,34,77.73,6,2642.82,S32_4289
10283,34,92.94,8,3159.96,S24_3151
10283,46,100,3,5795.54,S18_3856
10283,34,100,14,3580.88,S18_4522
10366,34,100,3,4207.84,S18_1984
10366,49,100,2,6144.6,S18_2870
10366,34,100,1,6275.72,S18_3232
10338,41,100,1,5624.79,S18_1662
10338,28,82.58,3,2312.24,S18_3029
10116,27,63.38,1,1711.26,S32_3207
10144,20,81.86,1,1637.2,S32_4289
10338,45,100,2,5526.45,S18_3856
10419,15,42.67,7,640.05,S24_2972
10419,55,52.66,12,2896.3,S24_3371
10341,55,75.2,7,4136,S12_4675
10341,45,79.65,2,3584.25,S12_1099
10419,39,83.93,9,3273.27,S18_1889
10419,34,90.17,14,3065.78,S12_3990
10341,36,93.56,10,3368.16,S12_3990
10341,44,95.93,1,4220.92,S12_3380
10119,46,100,11,5004.8,S10_4757
10419,12,100,13,1961.28,S12_1099
10419,10,100,11,1092.2,S12_3380
10419,32,100,10,3832.64,S12_4675
10419,38,100,5,4464.24,S18_1129
10419,37,100,1,5202.94,S18_1589
10419,34,100,4,4594.76,S18_1984
10419,55,100,2,7695.6,S18_2870
10419,35,100,6,5926.9,S18_3232
10419,43,100,3,5589.14,S18_3685
10419,70,100,8,9240,S24_3856
10341,31,71.02,4,2201.62,S32_4485
10341,41,100,9,7737.93,S10_1678
10341,55,100,8,8118.55,S12_2823
10341,32,100,6,3307.2,S24_2360
10341,38,100,3,4682.36,S50_4713
10119,28,48.17,6,1348.76,S72_1253
10119,26,59.22,1,1539.72,S700_4002
10119,41,59.6,4,2443.6,S24_2841
10119,28,70.29,2,1968.12,S24_3949
10119,43,100,3,6916.12,S18_1662
10341,34,100,5,3644.12,S700_3167
10119,38,65.77,12,2499.26,S700_2610
10119,25,76.67,14,1916.75,S700_1138
10119,21,89.46,9,1878.66,S18_3029
10119,29,94.14,7,2730.06,S700_2047
10269,32,63.08,1,2018.56,S18_2957
10119,20,72.98,5,1459.6,S24_3420
10119,35,87.62,13,3066.7,S24_3151
10119,35,90.57,10,3169.95,S24_3816
10269,48,97.39,2,4674.72,S24_4258
10119,27,99.52,8,2687.04,S18_3856
10227,37,57.73,12,2136.01,S18_4933
10227,40,79.62,15,3184.8,S24_3191
10227,47,88.14,14,4142.58,S24_2766
10194,26,89.01,6,2314.26,S700_2824
10194,42,100,11,7290.36,S10_1949
10194,26,100,4,4263.74,S10_4962
10208,46,100,13,8602.92,S12_1108
10208,26,100,14,3142.36,S12_3148
10208,20,100,12,3114.4,S12_3891
10227,33,100,13,4340.49,S24_2887
10208,42,63.88,6,2682.96,S72_3212
10208,46,74.45,1,3424.7,S700_2610
10208,38,74.67,3,2837.46,S700_1138
10208,40,80.55,10,3222,S700_1938
10208,33,85.41,5,2818.53,S700_3962
10208,35,100,7,4301.15,S24_2011
10208,37,100,4,4447.4,S700_3505
10208,30,65.61,15,1968.3,S50_1514
10208,48,100,11,5614.56,S18_3259
10194,39,54.94,7,2142.66,S32_3522
10194,45,70.49,2,3172.05,S18_2432
10194,21,93.34,10,1960.14,S18_1097
10194,37,97.27,3,3598.99,S32_1268
10194,38,100,8,4933.92,S12_1666
10194,32,100,5,4262.08,S18_4600
10194,49,100,1,5760.93,S24_2300
10227,42,29.21,6,1226.82,S24_1937
10227,27,43.9,8,1185.3,S24_3969
10194,41,44.78,9,1835.98,S18_4668
10227,24,48.38,5,1161.12,S24_2022
10227,31,48.52,2,1504.12,S18_1367
10227,28,50.85,9,1423.8,S18_2248
10208,45,87.77,8,3949.65,S18_4522
10208,20,89.4,2,1788,S24_3151
10208,24,100,9,2622.48,S18_3140
10227,25,100,3,2953.75,S18_1342
10227,26,100,10,3712.8,S18_1749
10227,46,100,7,7017.76,S18_2325
10227,29,100,4,5579.02,S18_2795
10227,33,100,1,3666.96,S18_3320
10227,34,100,11,3566.94,S18_4409
10389,36,70.26,7,2529.36,S12_3990
10389,25,72.38,6,1809.5,S12_3380
10389,49,79.22,3,3881.78,S18_1889
10389,26,99.04,4,2575.04,S12_1099
10291,37,100,11,7136.19,S10_1949
10291,30,100,4,3855.9,S10_4962
10291,28,100,6,3256.96,S700_2824
10389,47,100,8,5243.79,S12_4675
10389,49,81.4,2,3988.6,S24_2000
10389,39,100,5,6981,S18_2625
10389,45,100,1,4597.65,S24_1578
10291,26,57.73,2,1500.98,S18_2432
10291,32,71.75,7,2296,S32_3522
10291,26,83.79,3,2178.54,S32_1268
10291,41,100,8,6387.8,S12_1666
10291,41,100,10,4687.94,S18_1097
10291,48,100,5,5288.64,S18_4600
10291,48,100,1,5398.08,S24_2300
10291,37,50.59,14,1871.83,S18_2957
10291,29,51.82,9,1502.78,S18_4668
10291,47,100,12,5713.79,S18_2949
10291,23,100,13,2866.26,S18_3136
10219,21,40.31,3,846.51,S24_2840
10219,43,100,1,8448.64,S18_2238
10219,35,55.19,4,1931.65,S32_2509
10219,48,100,2,4891.68,S12_4473
10149,36,33.19,7,1194.84,S24_1937
10149,26,38.98,9,1013.48,S24_3969
10149,49,49.28,6,2414.72,S24_2022
10149,30,58.22,3,1746.6,S18_1367
10149,24,62.36,10,1496.64,S18_2248
10149,20,90.57,1,1811.4,S24_4258
10149,42,94.25,2,3958.5,S18_3320
10149,50,100,4,5907.5,S18_1342
10149,34,100,11,5375.4,S18_1749
10149,33,100,8,4950.33,S18_2325
10149,23,100,5,4230.62,S18_2795
10278,31,38.89,8,1205.59,S24_2972
10278,35,45.28,1,1584.8,S24_1628
10124,23,57.73,8,1327.79,S18_4933
10124,32,72.7,10,2326.4,S24_2766
10124,22,77.9,12,1713.8,S24_1046
10124,49,83.04,11,4068.96,S24_3191
10346,24,87.24,5,2093.76,S24_2887
10278,29,90.86,10,2634.94,S18_1889
10124,25,93.95,9,2348.75,S24_2887
10346,26,95.88,6,2492.88,S24_3432
10124,43,100,13,5203,S24_3432
10278,34,100,6,4667.86,S18_1129
10278,23,100,2,2604.52,S18_1589
10278,29,100,5,3754.05,S18_1984
10278,39,100,3,4324.32,S18_2870
10278,42,100,7,6401.22,S18_3232
10278,31,100,4,4116.8,S18_3685
10278,25,100,9,3159.75,S24_3856
10346,25,100,1,2876.75,S24_2766
10346,24,100,2,3325.92,S24_3191
10124,46,33.23,4,1528.58,S24_3969
10346,42,36.11,3,1516.62,S18_1342
10124,45,37.84,2,1702.8,S24_1937
10124,22,45.25,1,995.5,S24_2022
10124,42,53.88,5,2262.96,S18_2248
10124,36,85.59,7,3081.24,S18_4409
10346,22,97.44,4,2143.68,S24_3969
10124,21,100,6,2856,S18_1749
10124,42,100,3,4431.84,S18_2325
10270,46,88,4,4048,S700_2824
10270,21,100,9,4905.39,S10_1949
10270,32,100,2,4302.08,S10_4962
10361,26,51.15,8,1329.9,S10_2016
10361,20,72.55,13,1451,S10_1678
10361,20,60.54,4,1210.8,S700_1691
10361,25,62.46,1,1561.5,S24_4278
10361,44,72.42,5,3186.48,S700_2834
10361,23,95.2,12,2189.6,S72_1253
10361,26,100,7,3710.98,S24_3949
10361,26,100,9,2754.7,S700_2466
10361,44,100,10,5001.92,S700_3167
10361,35,100,11,4277.35,S700_4002
10361,24,45.39,14,1089.36,S700_2047
10270,21,63.35,5,1330.35,S32_3522
10270,32,85.72,1,2743.04,S32_1268
10270,43,96.84,8,4164.12,S18_1097
10270,28,100,6,4094.72,S12_1666
10270,38,100,3,5383.08,S18_4600
10139,49,43.13,6,2113.37,S18_1367
10270,44,58.36,7,2567.84,S18_4668
10139,20,71.2,3,1424,S18_2957
10361,49,72.33,2,3544.17,S32_4289
10361,33,82.59,3,2725.47,S50_1341
10139,20,90.06,2,1801.2,S18_3136
10270,31,96.24,10,2983.44,S18_2949
10139,31,100,7,3184.94,S18_1342
10139,41,100,8,7956.46,S18_2795
10139,46,100,1,5545.76,S18_2949
10139,30,100,5,3095.4,S18_3320
10139,29,100,4,3276.13,S24_4258
10270,38,100,11,4775.08,S18_3136
10361,34,100,6,3871.92,S24_3420
10175,37,31.12,2,1151.44,S24_2840
10175,42,85.98,11,3611.16,S700_2824
10129,33,100,2,4398.24,S10_4757
10175,33,100,9,5362.83,S10_4962
10175,29,100,5,4419.89,S18_3232
10351,34,59.37,3,2018.58,S24_3949
10351,25,74.68,5,1867,S24_2841
10351,39,99.52,1,3881.28,S18_1662
10129,31,60,5,1860,S700_1138
10129,32,64.97,8,2079.04,S72_3212
10129,45,85.29,3,3838.05,S700_2610
10129,30,85.41,7,2562.3,S700_3962
10129,42,91.15,6,3828.3,S700_3505
10129,45,100,9,6027.75,S24_2011
10175,50,63.31,3,3165.5,S32_2509
10175,41,69.28,7,2840.48,S18_2432
10175,29,74.98,12,2174.42,S32_3522
10175,26,100,1,3543.28,S12_4473
10175,48,100,4,5891.04,S18_2319
10175,47,100,10,5121.59,S18_4600
10175,28,100,6,2969.96,S24_2300
10175,22,100,8,2436.72,S32_1268
10351,38,68.38,4,2598.44,S24_3420
10129,50,77.99,1,3899.5,S24_3816
10129,41,94.71,4,3883.11,S24_3151
10351,20,100,2,3374.6,S18_3856
10141,21,42.43,6,891.03,S24_2840
10141,20,54.33,2,1086.6,S24_1444
10363,28,58.18,13,1629.04,S18_4721
10363,46,60.3,10,2773.8,S18_3278
10363,34,81.62,5,2775.08,S12_3990
10363,33,85.39,3,2817.87,S12_1099
10363,46,88.45,6,4068.7,S12_4675
10363,31,94.58,1,2931.98,S24_3856
10141,40,94.62,1,3784.8,S24_4048
10363,34,96.73,4,3288.82,S12_3380
10141,39,100,4,5938.53,S18_2238
10141,34,100,9,4836.5,S18_3232
10247,44,100,2,10606.2,S12_1108
10247,25,100,3,4381.25,S12_3148
10247,27,100,1,4157.73,S12_3891
10247,48,100,5,6756,S18_4027
10363,22,100,7,3686.54,S18_1889
10363,24,100,11,4142.64,S18_3482
10363,21,100,15,2447.76,S24_3371
10363,43,100,9,5154.41,S24_4620
10363,43,61.23,14,2632.89,S24_2360
10363,32,89.12,12,2851.84,S18_3782
10363,21,100,8,3595.62,S24_2000
10363,50,100,2,6576.5,S32_1374
10247,40,49.71,6,1988.4,S32_3207
10247,49,63.85,4,3128.65,S50_1514
10141,24,45.99,7,1103.76,S32_2509
10141,21,100,5,2140.11,S12_4473
10141,47,100,8,6287.66,S18_2319
10141,44,100,3,5500.44,S50_1392
10196,47,100,5,8887.7,S12_1108
10196,24,100,6,3807.12,S12_3148
10196,38,100,4,7232.16,S12_3891
10196,27,100,8,4537.08,S18_4027
10245,34,100,9,6120.34,S10_1949
10245,28,100,2,4591.72,S10_4962
10245,44,100,4,4628.8,S700_2824
10196,50,94.4,2,4720,S700_1938
10196,46,62.09,7,2856.14,S50_1514
10196,35,100,3,3564.75,S18_3259
10245,44,69.16,5,3043.04,S32_3522
10245,38,100,6,5920.4,S12_1666
10245,29,100,8,3451,S18_1097
10245,21,100,3,2390.22,S18_4600
10245,37,100,1,4133.64,S32_1268
10245,45,59.87,7,2694.15,S18_4668
10196,49,100,1,6893.81,S18_3140
10140,37,100,11,7374.1,S10_1949
10140,26,100,4,3188.12,S10_4962
10140,36,100,6,4114.8,S700_2824
10362,23,49.67,3,1142.41,S18_2625
10168,46,61.18,5,2814.28,S18_2625
10168,29,75.41,6,2186.89,S24_2000
10168,36,96.66,1,3479.76,S10_1678
10362,50,96.92,2,4846,S24_1578
10168,27,100,4,3660.93,S10_2016
10168,20,100,3,4183,S10_4698
10168,50,100,2,5747.5,S24_1578
10168,28,100,7,3244.36,S32_1374
10362,22,100,4,3664.1,S10_4698
10362,22,100,1,3877.06,S12_2823
10168,21,70.96,9,1490.16,S18_2581
10168,27,73.02,18,1971.54,S24_3949
10168,48,78.25,10,3756,S24_4278
10168,39,82.91,17,3233.49,S700_4002
10317,35,83.32,1,2916.2,S24_4278
10168,48,96,15,4608,S700_3167
10168,28,98.65,14,2762.2,S700_1691
10168,49,100,11,6433.7,S24_1785
10168,31,100,16,3431.39,S700_2466
10168,36,100,8,4527.72,S700_2834
10140,28,60.76,7,1701.28,S32_3522
10140,46,61.99,2,2851.54,S18_2432
10140,38,100,8,4829.8,S12_1666
10140,32,100,10,4181.44,S18_1097
10140,40,100,5,4601.2,S18_4600
10140,47,100,1,5105.14,S24_2300
10140,26,100,3,2829.58,S32_1268
10140,29,43.27,9,1254.83,S18_4668
10168,48,51.93,13,2492.64,S50_1341
10168,31,73.61,12,2281.91,S32_4289
10251,29,61.18,6,1774.22,S18_2625
10251,28,100,2,3188.64,S10_1678
10251,44,100,5,5756.52,S10_2016
10251,43,100,4,7078.23,S10_4698
10251,46,100,1,7552.28,S12_2823
10251,26,100,3,2637.18,S24_1578
10233,36,70.67,3,2544.12,S700_1138
10233,29,82.4,1,2389.6,S700_2610
10233,40,94.71,2,3788.4,S24_3151
10400,64,100,9,9661.44,S10_4757
10250,32,87.6,1,2803.2,S24_2000
10250,31,100,2,3282.28,S32_1374
10400,20,56.12,4,1122.4,S72_1253
10400,24,61.66,2,1479.84,S24_2841
10250,38,62.19,12,2363.22,S700_4002
10250,44,67.2,10,2956.8,S700_3167
10250,37,74.62,5,2760.94,S24_4278
10250,40,75.06,13,3002.4,S24_3949
10250,31,88.63,6,2747.53,S24_1785
10250,31,91.34,9,2831.54,S700_1691
10250,27,98.84,4,2668.68,S18_2581
10250,45,100,14,8160.3,S18_1662
10250,35,100,11,3909.15,S700_2466
10250,44,100,3,6055.72,S700_2834
10400,34,100,1,6433.82,S18_1662
10400,30,74.84,7,2245.2,S18_3029
10400,46,87.8,5,4038.8,S700_2047
10250,36,51.93,8,1869.48,S50_1341
10257,49,53.72,3,2632.28,S18_2957
10400,38,57.2,3,2173.6,S24_3420
10250,50,61.22,7,3061,S32_4289
10400,42,72.96,8,3064.32,S24_3816
10257,46,78.89,4,3628.94,S24_4258
10257,37,84.82,2,3138.34,S18_3136
10257,50,88.14,1,4407,S18_2949
10257,26,89.29,5,2321.54,S18_3320
10400,58,100,6,7307.42,S18_3856
10258,45,80.92,1,3641.4,S700_2824
10258,32,100,6,7680.64,S10_1949
10372,40,100,4,5862,S12_3148
10372,34,100,1,5941.5,S12_3891
10372,48,100,6,7031.52,S18_4027
10339,30,62.16,1,1864.8,S18_2625
10339,40,68.92,4,2756.8,S10_2016
10339,39,76.67,3,2990.13,S10_4698
10339,27,84.39,10,2278.53,S24_1578
10339,21,50.65,7,1063.65,S24_1785
10339,50,57.86,8,2893,S700_4002
10339,27,76.31,6,2060.37,S72_1253
10339,45,96.92,11,4361.4,S24_3949
10339,27,100,2,2810.7,S18_2581
10339,55,100,12,6214.45,S24_2841
10339,55,71.25,15,3918.75,S700_2047
10339,50,74.35,9,3717.5,S700_2610
10339,22,100,5,2816.44,S700_1138
10372,37,100,8,3910.53,S24_2011
10372,44,100,2,4496.8,S700_1938
10372,24,58.58,9,1405.92,S50_1514
10372,25,84.71,5,2117.75,S18_3259
10258,20,61.41,2,1228.2,S32_3522
10258,41,100,3,6668.24,S12_1666
10258,41,100,5,5453,S18_1097
10408,14,36.93,1,553.95,S24_3969
10339,42,59.36,16,2493.12,S24_3816
10258,21,59.87,4,1257.27,S18_4668
10372,41,86.89,7,3562.49,S18_4522
10339,29,99.69,14,2891.01,S24_3420
10339,55,100,13,10758,S24_3151
10372,28,100,3,3862.88,S18_3140
10310,33,41.91,4,1383.03,S24_2972
10310,38,56.94,9,2163.72,S24_3371
10191,48,60.01,2,2880.48,S24_3371
10191,30,64.64,4,1939.2,S12_3990
10191,44,66.29,7,2916.76,S24_4620
10310,27,80.41,13,2171.07,S18_3278
10310,49,81.4,11,3988.6,S12_3990
10310,20,91.63,6,1832.6,S18_1889
10191,36,94.88,6,3415.68,S18_3278
10310,49,97.01,14,4753.49,S24_4620
10191,21,100,3,3840.9,S12_1099
10191,40,100,1,5590,S12_3380
10191,23,100,5,3414.58,S18_3482
10191,32,100,8,4237.76,S18_4721
10310,33,100,10,6934.62,S12_1099
10310,24,100,8,3100.32,S12_3380
10310,25,100,7,2504.75,S12_4675
10310,37,100,2,6231.91,S18_1129
10310,24,100,1,3448.08,S18_1984
10310,48,100,3,8940.96,S18_3232
10310,49,100,12,6266.12,S18_3482
10310,40,100,15,5356.8,S18_4721
10310,45,100,5,5497.65,S24_3856
10310,36,43.05,17,1549.8,S32_2206
10310,42,67.14,16,2819.88,S18_3782
10191,43,72.74,9,3127.82,S18_3782
10377,31,67.76,4,2100.56,S18_1889
10377,24,67.83,5,1627.92,S12_3990
10299,32,80.84,1,2586.88,S24_4620
10155,32,100,13,4526.08,S10_4757
10299,49,100,2,7947.31,S18_4721
10377,50,100,1,5182,S12_4675
10377,35,100,2,5895.05,S18_1129
10377,36,100,6,4352.76,S18_1984
10377,39,100,3,7264.53,S18_3232
10299,24,42.24,4,1013.76,S32_2206
10299,39,55.95,3,2182.05,S18_3782
10299,33,66.49,6,2194.17,S24_2360
10299,44,80.55,5,3544.2,S50_4713
10299,23,100,9,2597.39,S10_1678
10299,29,100,11,6683.34,S10_4698
10299,24,100,8,4157.04,S12_2823
10299,47,100,10,5455.76,S24_1578
10299,38,100,7,4382.16,S32_4485
10155,34,49.16,8,1671.44,S72_1253
10155,23,72.62,6,1670.26,S24_2841
10155,44,77.11,4,3392.84,S24_3949
10155,44,85.87,3,3778.28,S700_4002
10155,43,86.4,1,3715.2,S700_3167
10155,38,100,5,6531.44,S18_1662
10155,20,100,2,2353.4,S700_2466
10155,44,79.14,11,3482.16,S18_3029
10155,32,91.43,9,2925.76,S700_2047
10155,34,55.89,7,1900.26,S24_3420
10155,37,67.93,12,2513.41,S24_3816
10155,29,100,10,3622.97,S18_3856
10145,31,35.8,1,1109.8,S32_2206
10145,30,49.67,10,1490.1,S18_2625
10145,27,60.95,3,1645.65,S24_2360
10145,38,81.36,2,3091.68,S50_4713
10145,47,83.03,11,3902.41,S24_2000
10145,45,83.26,6,3746.7,S10_1678
10145,33,93.9,12,3098.7,S32_1374
10145,43,95.8,7,4119.4,S24_1578
10145,37,100,9,5192.95,S10_2016
10145,33,100,8,5176.38,S10_4698
10145,49,100,5,8339.8,S12_2823
10145,27,100,4,3251.34,S32_4485
10189,28,100,1,4512.48,S12_2823
10145,33,84.77,15,2797.41,S24_4278
10145,30,85.32,14,2559.6,S18_2581
10145,40,87.54,16,3501.6,S24_1785
10145,20,100,13,2752.6,S700_2834
10302,23,72.7,3,1672.1,S18_4933
10302,48,74.48,6,3575.04,S24_3191
10302,49,100,5,5298.86,S24_2766
10302,45,100,4,5548.95,S24_2887
10403,30,40.23,2,1206.9,S32_2206
10403,36,52.22,1,1879.92,S18_3782
10403,31,68.34,3,2118.54,S50_4713
10403,27,79.65,4,2150.55,S24_2360
10403,24,100,7,2434.56,S10_1678
10403,68,100,9,11886.6,S10_4698
10403,68,100,6,8648.64,S12_2823
10403,46,100,8,5287.7,S24_1578
10403,45,100,5,5189.4,S32_4485
10302,38,89.27,2,3392.26,S18_4409
10302,43,100,1,7310,S18_1749
10225,42,36.63,3,1538.46,S24_2972
10287,36,39.65,6,1427.4,S24_2972
10225,24,50.21,8,1205.04,S24_3371
10225,47,64.68,5,3039.96,S18_1889
10287,20,67.97,11,1359.4,S24_3371
10287,41,69.43,13,2846.63,S12_3990
10225,46,70.33,13,3235.18,S24_4620
10287,43,70.76,15,3042.68,S18_3278
10225,37,77.41,10,2864.17,S12_3990
10287,44,82.39,8,3625.16,S18_1889
10287,40,88.12,16,3524.8,S24_4620
10225,37,95.69,12,3540.53,S18_3278
10225,25,99.82,7,2495.5,S12_3380
10225,27,100,9,4517.91,S12_1099
10225,21,100,6,2684.43,S12_4675
10225,32,100,1,4529.28,S18_1129
10225,43,100,2,6407.86,S18_3232
10225,27,100,11,4564.08,S18_3482
10225,35,100,14,5260.15,S18_4721
10225,40,100,4,4550,S24_3856
10287,21,100,12,3432.24,S12_1099
10287,45,100,10,4756.5,S12_3380
10287,23,100,9,2675.13,S12_4675
