ORDERNUMBER,ORDERDATE,STATUS,CUSTOMERNAME,DEALSIZE
10275,7/23/2004 0:00,Shipped,La Rochelle Gifts,Small
10275,7/23/2004 0:00,Shipped,La Rochelle Gifts,Small
10375,2/3/2005 0:00,Shipped,La Rochelle Gifts,Medium
10375,2/3/2005 0:00,Shipped,La Rochelle Gifts,Medium
10315,10/29/2004 0:00,Shipped,La Rochelle Gifts,Small
10315,10/29/2004 0:00,Shipped,La Rochelle Gifts,Medium
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Small
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Small
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Small
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Small
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Small
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Medium
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Medium
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Small
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Large
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Medium
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Medium
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Small
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Small
10107,2/24/2003 0:00,Shipped,Land of Toys Inc.,Small
10107,2/24/2003 0:00,Shipped,Land of Toys Inc.,Medium
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Small
10107,2/24/2003 0:00,Shipped,Land of Toys Inc.,Small
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Medium
10107,2/24/2003 0:00,Shipped,Land of Toys Inc.,Small
10107,2/24/2003 0:00,Shipped,Land of Toys Inc.,Medium
10107,2/24/2003 0:00,Shipped,Land of Toys Inc.,Medium
10107,2/24/2003 0:00,Shipped,Land of Toys Inc.,Medium
10107,2/24/2003 0:00,Shipped,Land of Toys Inc.,Small
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Medium
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Medium
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Medium
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Medium
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Medium
10329,11/15/2004 0:00,Shipped,Land of Toys Inc.,Medium
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Small
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Small
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Small
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Small
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Medium
10292,9/8/2004 0:00,Shipped,Land of Toys Inc.,Medium
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Small
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Small
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Small
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Small
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Small
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Small
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Large
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Large
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Large
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Medium
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Medium
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Small
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Large
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Small
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Medium
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Small
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Medium
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Medium
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Small
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Medium
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Medium
10266,7/6/2004 0:00,Shipped,L'ordine Souveniers,Small
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Small
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Medium
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Small
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Small
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Medium
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Small
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Medium
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Small
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Small
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Medium
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Small
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Medium
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Small
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Small
10176,11/6/2003 0:00,Shipped,L'ordine Souveniers,Medium
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Small
10416,5/10/2005 0:00,Shipped,L'ordine Souveniers,Small
10356,12/9/2004 0:00,Shipped,Lyon Souveniers,Small
10395,3/17/2005 0:00,Shipped,Lyon Souveniers,Small
10356,12/9/2004 0:00,Shipped,Lyon Souveniers,Medium
10395,3/17/2005 0:00,Shipped,Lyon Souveniers,Medium
10134,7/1/2003 0:00,Shipped,Lyon Souveniers,Small
10134,7/1/2003 0:00,Shipped,Lyon Souveniers,Medium
10134,7/1/2003 0:00,Shipped,Lyon Souveniers,Medium
10134,7/1/2003 0:00,Shipped,Lyon Souveniers,Medium
10134,7/1/2003 0:00,Shipped,Lyon Souveniers,Medium
10134,7/1/2003 0:00,Shipped,Lyon Souveniers,Large
10134,7/1/2003 0:00,Shipped,Lyon Souveniers,Small
10356,12/9/2004 0:00,Shipped,Lyon Souveniers,Medium
10395,3/17/2005 0:00,Shipped,Lyon Souveniers,Large
10395,3/17/2005 0:00,Shipped,Lyon Souveniers,Medium
10356,12/9/2004 0:00,Shipped,Lyon Souveniers,Small
10356,12/9/2004 0:00,Shipped,Lyon Souveniers,Small
10356,12/9/2004 0:00,Shipped,Lyon Souveniers,Small
10356,12/9/2004 0:00,Shipped,Lyon Souveniers,Medium
10356,12/9/2004 0:00,Shipped,Lyon Souveniers,Medium
10356,12/9/2004 0:00,Shipped,Lyon Souveniers,Large
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Small
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Small
10344,11/25/2004 0:00,Shipped,Marseille Mini Autos,Small
10344,11/25/2004 0:00,Shipped,Marseille Mini Autos,Small
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Small
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Small
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Medium
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Small
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Medium
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Large
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Small
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Medium
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Medium
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Medium
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Small
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Medium
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Medium
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Small
10364,1/6/2005 0:00,Shipped,Marseille Mini Autos,Small
10122,5/8/2003 0:00,Shipped,Marseille Mini Autos,Small
10344,11/25/2004 0:00,Shipped,Marseille Mini Autos,Small
10344,11/25/2004 0:00,Shipped,Marseille Mini Autos,Small
10344,11/25/2004 0:00,Shipped,Marseille Mini Autos,Large
10344,11/25/2004 0:00,Shipped,Marseille Mini Autos,Medium
10344,11/25/2004 0:00,Shipped,Marseille Mini Autos,Small
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Small
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Small
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Large
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Small
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Small
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Small
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Small
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Small
10285,8/27/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Small
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Small
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Small
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10305,10/13/2004 0:00,Shipped,Marta's Replicas Co.,Medium
10160,10/11/2003 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Small
10160,10/11/2003 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Medium
10160,10/11/2003 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Medium
10160,10/11/2003 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Medium
10160,10/11/2003 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Medium
10160,10/11/2003 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Medium
10209,1/9/2004 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Medium
10209,1/9/2004 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Small
10209,1/9/2004 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Medium
10209,1/9/2004 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Small
10209,1/9/2004 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Small
10209,1/9/2004 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Small
10209,1/9/2004 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Small
10209,1/9/2004 0:00,Shipped,"Men 'R' US Retailers, Ltd.",Small
10319,11/3/2004 0:00,Shipped,Microscale Inc.,Medium
10319,11/3/2004 0:00,Shipped,Microscale Inc.,Medium
10319,11/3/2004 0:00,Shipped,Microscale Inc.,Large
10319,11/3/2004 0:00,Shipped,Microscale Inc.,Small
10319,11/3/2004 0:00,Shipped,Microscale Inc.,Small
10319,11/3/2004 0:00,Shipped,Microscale Inc.,Medium
10319,11/3/2004 0:00,Shipped,Microscale Inc.,Small
10319,11/3/2004 0:00,Shipped,Microscale Inc.,Medium
10319,11/3/2004 0:00,Shipped,Microscale Inc.,Small
10242,4/20/2004 0:00,Shipped,Microscale Inc.,Small
10170,11/4/2003 0:00,Shipped,Mini Auto Werke,Small
10170,11/4/2003 0:00,Shipped,Mini Auto Werke,Medium
10170,11/4/2003 0:00,Shipped,Mini Auto Werke,Medium
10170,11/4/2003 0:00,Shipped,Mini Auto Werke,Medium
10392,3/10/2005 0:00,Shipped,Mini Auto Werke,Small
10392,3/10/2005 0:00,Shipped,Mini Auto Werke,Small
10392,3/10/2005 0:00,Shipped,Mini Auto Werke,Medium
10241,4/13/2004 0:00,Shipped,Mini Caravy,Small
10405,4/14/2005 0:00,Shipped,Mini Caravy,Small
10241,4/13/2004 0:00,Shipped,Mini Caravy,Small
10405,4/14/2005 0:00,Shipped,Mini Caravy,Medium
10241,4/13/2004 0:00,Shipped,Mini Caravy,Small
10241,4/13/2004 0:00,Shipped,Mini Caravy,Small
10241,4/13/2004 0:00,Shipped,Mini Caravy,Small
10405,4/14/2005 0:00,Shipped,Mini Caravy,Large
10241,4/13/2004 0:00,Shipped,Mini Caravy,Medium
10241,4/13/2004 0:00,Shipped,Mini Caravy,Small
10241,4/13/2004 0:00,Shipped,Mini Caravy,Small
10241,4/13/2004 0:00,Shipped,Mini Caravy,Medium
10405,4/14/2005 0:00,Shipped,Mini Caravy,Large
10405,4/14/2005 0:00,Shipped,Mini Caravy,Large
10255,6/4/2004 0:00,Shipped,Mini Caravy,Small
10241,4/13/2004 0:00,Shipped,Mini Caravy,Small
10241,4/13/2004 0:00,Shipped,Mini Caravy,Medium
10241,4/13/2004 0:00,Shipped,Mini Caravy,Large
10255,6/4/2004 0:00,Shipped,Mini Caravy,Medium
10195,11/25/2003 0:00,Shipped,Mini Classics,Small
10195,11/25/2003 0:00,Shipped,Mini Classics,Small
10195,11/25/2003 0:00,Shipped,Mini Classics,Medium
10195,11/25/2003 0:00,Shipped,Mini Classics,Large
10195,11/25/2003 0:00,Shipped,Mini Classics,Medium
10308,10/15/2004 0:00,Shipped,Mini Classics,Small
10308,10/15/2004 0:00,Shipped,Mini Classics,Small
10308,10/15/2004 0:00,Shipped,Mini Classics,Small
10308,10/15/2004 0:00,Shipped,Mini Classics,Medium
10308,10/15/2004 0:00,Shipped,Mini Classics,Medium
10308,10/15/2004 0:00,Shipped,Mini Classics,Small
10308,10/15/2004 0:00,Shipped,Mini Classics,Medium
10308,10/15/2004 0:00,Shipped,Mini Classics,Small
10308,10/15/2004 0:00,Shipped,Mini Classics,Medium
10308,10/15/2004 0:00,Shipped,Mini Classics,Small
10308,10/15/2004 0:00,Shipped,Mini Classics,Medium
10308,10/15/2004 0:00,Shipped,Mini Classics,Medium
10308,10/15/2004 0:00,Shipped,Mini Classics,Small
10308,10/15/2004 0:00,Shipped,Mini Classics,Medium
10195,11/25/2003 0:00,Shipped,Mini Classics,Small
10195,11/25/2003 0:00,Shipped,Mini Classics,Small
10195,11/25/2003 0:00,Shipped,Mini Classics,Medium
10195,11/25/2003 0:00,Shipped,Mini Classics,Medium
10195,11/25/2003 0:00,Shipped,Mini Classics,Medium
10308,10/15/2004 0:00,Shipped,Mini Classics,Small
10308,10/15/2004 0:00,Shipped,Mini Classics,Medium
10365,1/7/2005 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Large
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10365,1/7/2005 0:00,Shipped,Mini Creations Ltd.,Medium
10365,1/7/2005 0:00,Shipped,Mini Creations Ltd.,Medium
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Small
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Small
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Small
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Small
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Small
10143,8/10/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10185,11/14/2003 0:00,Shipped,Mini Creations Ltd.,Medium
10229,3/11/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10335,11/19/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10271,7/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10382,2/17/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10271,7/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10182,11/12/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10182,11/12/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10182,11/12/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10368,1/19/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10382,2/17/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10182,11/12/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10382,2/17/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10368,1/19/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Large
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Large
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Large
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10182,11/12/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10182,11/12/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10229,3/11/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10229,3/11/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10229,3/11/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10271,7/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Large
10271,7/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10271,7/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Large
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10312,10/21/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Large
10357,12/10/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10357,12/10/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10368,1/19/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10368,1/19/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10382,2/17/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10382,2/17/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Large
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10396,3/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10135,7/2/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10390,3/4/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10396,3/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10385,2/28/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10396,3/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10396,3/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10142,8/8/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10282,8/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10271,7/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10229,3/11/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10229,3/11/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10335,11/19/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10357,12/10/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10371,1/23/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10382,2/17/2005 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10113,3/26/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10271,7/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10229,3/11/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Small
10271,7/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10357,12/10/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10271,7/20/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10113,3/26/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10113,3/26/2003 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
10229,3/11/2004 0:00,Shipped,Mini Gifts Distributors Ltd.,Medium
